X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-7869866.65297886,-3953696.82942802,857,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260354,SAN PABLO,131260029,ANTONIO EBNER, ,ANTONIO EBNER - SAN PABLO,SAN PABLO @ ANTONIO EBNER,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7869804.51561809,-3959661.71575146,858,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131020133,DEPARTAMENTAL,131020397,PEDRO AGUIRRE CERDA, ,DEPARTAMENTAL - PEDRO AGUIRRE CERDA,DEPARTAMENTAL @ PEDRO AGUIRRE CERDA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869790.92420294,-3969366.63051026,859,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050641,OCHAGAVIA, , ,10710,- OCHAGAVIA,10710 OCHAGAVIA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7869715.74824589,-3957463.09184392,860,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060052,ARZ SUBERCASEAUX, , ,4334,- ARZ SUBERCASEAUX,4334 ARZ SUBERCASEAUX,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869695.31066668,-3975495.35079854,861,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,133020026,BALMACEDA,133020027,BAQUEDANO, ,BALMACEDA - BAQUEDANO,BALMACEDA @ BAQUEDANO,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7869632.07657816,-3947716.48964546,862,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280637,PTO MONTT,131280264,FRESIA, ,FRESIA - PTO MONTT,PTO MONTT @ FRESIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869611.51395897,-3948546.30613098,863,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280731,SENADOR JAIME GUZMAN,131280182,COLON, ,COLON - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ COLON,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869573.68020531,-3953039.38907578,864,2,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260023,ANDES,131260095,CORDOVA Y FIGUEROA, ,ANDES - CORDOVA Y FIGUEROA,ANDES @ CORDOVA Y FIGUEROA,ASFALTO,0,0,1,1,BICICLETA,PARTICULAR
-7869566.24418092,-3953229.46107431,865,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260241,MARTINEZ DE ROZAS,131260095,CORDOVA Y FIGUEROA, ,CORDOVA Y FIGUEROA - MARTINEZ DE ROZAS,MARTINEZ DE ROZAS @ CORDOVA Y FIGUEROA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869541.75246324,-3956450.73629123,866,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131060011,5 DE ABRIL,131060555,PLACILLA, ,5 DE ABRIL - PLACILLA,5 DE ABRIL @ PLACILLA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869527.37396697,-3950407.61792337,867,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131280317,JORGE HIRMAS,131280198,COST NORTE, ,COST NORTE - JORGE HIRMAS,JORGE HIRMAS @ COST NORTE,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7869514.61638527,-3953640.71039294,868,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260354,SAN PABLO,131260102,DIAZ SAGREDO, ,DIAZ SAGREDO - SAN PABLO,SAN PABLO @ DIAZ SAGREDO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869508.34977,-3951590.96198066,869,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260069,CARRASCAL,131260035,AVIADOR BLERIOT, ,AVIADOR BLERIOT - CARRASCAL,CARRASCAL @ AVIADOR BLERIOT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869455.96963213,-3953220.25433822,870,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260241,MARTINEZ DE ROZAS,131260401,WALKER MARTINEZ, ,MARTINEZ DE ROZAS - WALKER MARTINEZ,MARTINEZ DE ROZAS @ WALKER MARTINEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869454.32499101,-3952901.16055222,871,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260170,JOAQUIN WALKER MARTINEZ,131260393,VARGAS FONTECILLA, ,JOAQUIN WALKER MARTINEZ - VARGAS FONTECILLA,JOAQUIN WALKER MARTINEZ @ VARGAS FONTECILLA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869442.06236339,-3950391.73623526,872,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280317,JORGE HIRMAS,131280060,APOSTOL SANTIAGO, ,APOSTOL SANTIAGO - JORGE HIRMAS,JORGE HIRMAS @ APOSTOL SANTIAGO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869437.10631526,-3955690.78261909,873,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060728,TORO MAZOTTE, , ,60,- TORO MAZOTTE,60 TORO MAZOTTE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869420.75110613,-3955746.56710134,874,2,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060407,LIBER BERNARDO O`HIGGINS,131060728,TORO MAZOTTE, ,LIBER BERNARDO O`HIGGINS - TORO MAZOTTE,LIBER BERNARDO O`HIGGINS @ TORO MAZOTTE,CONCRETO,0,1,0,1,BICICLETA,PARTICULAR
-7869407.80701564,-3971701.88804895,875,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050391,LO MORENO, , ,129,- LO MORENO,129 LO MORENO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869387.71382196,-3972013.32093967,876,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050243,GRAN AVDA JOSE MIGUEL CARRERA, , ,13266,- GRAN AVDA JOSE MIGUEL CARRERA,13266 GRAN AVDA JOSE MIGUEL CARRERA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7869344.68495253,-3953743.22894806,877,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131260379,STO DOMINGO, , ,3699,- STO DOMINGO,3699 STO DOMINGO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7869344.16266785,-3958668.94585096,878,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131060462,MANUEL CHACON,131060025,AGUSTIN RIESCO, ,AGUSTIN RIESCO - MANUEL CHACON,MANUEL CHACON @ AGUSTIN RIESCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869342.0442964,-3959067.26590163,879,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131020397,PEDRO AGUIRRE CERDA,131020059,AVDA 4, ,AVDA 4 - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ AVDA 4,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7869339.22333843,-3958613.66384381,880,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131060462,MANUEL CHACON,131060224,FERROCARRIL, ,FERROCARRIL - MANUEL CHACON,MANUEL CHACON @ FERROCARRIL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869323.23544049,-3951622.65909779,881,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260069,CARRASCAL,131260170,JOAQUIN WALKER MARTINEZ, ,CARRASCAL - JOAQUIN WALKER MARTINEZ,CARRASCAL @ JOAQUIN WALKER MARTINEZ,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7869291.34814369,-3953209.04251218,882,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260015,ALCERRECA,131260241,MARTINEZ DE ROZAS, ,ALCERRECA - MARTINEZ DE ROZAS,ALCERRECA @ MARTINEZ DE ROZAS,MIXTO,0,0,0,1,BICICLETA,PARTICULAR
-7869227.36631811,-3958947.75314251,883,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020020,ALC CARLOS VALDOVINOS,131020057,AVDA 3, ,ALC CARLOS VALDOVINOS - AVDA 3,ALC CARLOS VALDOVINOS @ AVDA 3,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869179.99258475,-3962140.052753,884,2,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210146,CENTRAL,131210125,CALBUCO, ,CALBUCO - CENTRAL,CENTRAL @ CALBUCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869173.11208225,-3943931.53608299,885,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010067,CALETERA GRAL SAN MARTIN, , ,7900,- CALETERA GRAL SAN MARTIN,7900 CALETERA GRAL SAN MARTIN,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7869167.56317042,-3954437.45796074,886,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060351,LAS ACACIAS,131060564,PORTALES, ,LAS ACACIAS - PORTALES,LAS ACACIAS @ PORTALES,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7869145.31156046,-3958796.90799066,887,4,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131060462,MANUEL CHACON,131060544,PEDRO AGUIRRE CERDA, ,MANUEL CHACON - PEDRO AGUIRRE CERDA,MANUEL CHACON @ PEDRO AGUIRRE CERDA,ASFALTO,0,1,0,3,BICICLETA,PARTICULAR
-7869119.96768881,-3956246.07953773,888,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060256,GRAL VELASQUEZ,131060011,5 DE ABRIL, ,5 DE ABRIL - GRAL VELASQUEZ,GRAL VELASQUEZ @ 5 DE ABRIL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869108.0798808,-3947156.20024929,889,2,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040440,LOS ZAPADORES,131040578,PDTE EDUARDO FREI MONTALVA, ,LOS ZAPADORES - PDTE EDUARDO FREI MONTALVA,LOS ZAPADORES @ PDTE EDUARDO FREI MONTALVA,ASFALTO,0,1,0,1,BICICLETA,PARTICULAR
-7869098.10291191,-3947328.11418018,890,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280583,PDTE EDUARDO FREI MONTALVA,131280637,PTO MONTT, ,PDTE EDUARDO FREI MONTALVA - PTO MONTT,PDTE EDUARDO FREI MONTALVA @ PTO MONTT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7869087.73230235,-3955652.16290738,891,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060407,LIBER BERNARDO O`HIGGINS,131060515,NICASIO RETAMALES, ,LIBER BERNARDO O`HIGGINS - NICASIO RETAMALES,LIBER BERNARDO O`HIGGINS @ NICASIO RETAMALES,CONCRETO,0,1,0,0,BICICLETA,CARABINEROS
-7868995.3348664,-3955676.81317237,892,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060407,LIBER BERNARDO O`HIGGINS, , ,3850,- LIBER BERNARDO O`HIGGINS,3850 LIBER BERNARDO O`HIGGINS,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7868923.32745643,-3955606.0025522,893,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060669,RUIZ TAGLE,131060407,LIBER BERNARDO O`HIGGINS, ,LIBER BERNARDO O`HIGGINS - RUIZ TAGLE,RUIZ TAGLE @ LIBER BERNARDO O`HIGGINS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7868909.73894453,-3960047.44592734,894,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210149,CERRILLOS,131210173,DEPARTAMENTAL, ,CERRILLOS - DEPARTAMENTAL,CERRILLOS @ DEPARTAMENTAL,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7868873.86678681,-3968345.44691088,895,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050255,INDIO JERONIMO,131050238,GRAL KORNER, ,GRAL KORNER - INDIO JERONIMO,INDIO JERONIMO @ GRAL KORNER,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7868867.59917042,-3953182.63833828,896,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260241,MARTINEZ DE ROZAS,131010370,LOURDES, ,LOURDES - MARTINEZ DE ROZAS,MARTINEZ DE ROZAS @ LOURDES,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7868800.16548058,-3956392.60232977,897,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060047,ARICA,131060669,RUIZ TAGLE, ,ARICA - RUIZ TAGLE,ARICA @ RUIZ TAGLE,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7868798.92278943,-3959424.23476241,898,1,CERRILLOS,2016,1,13102,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131020215,GRAL VELASQUEZ,131020056,AVDA 2, ,AVDA 2 - GRAL VELASQUEZ,GRAL VELASQUEZ @ AVDA 2,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7868781.97992244,-3948865.72832956,899,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131280731,SENADOR JAIME GUZMAN,131280131,CAMINO LO RUIZ, ,CAMINO LO RUIZ - SENADOR JAIME GUZMAN,SENADOR JAIME GUZMAN @ CAMINO LO RUIZ,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7868747.06884061,-3958937.29708012,900,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210226,GRAL VELASQUEZ,131210055,ALC CARLOS VALDOVINOS, ,ALC CARLOS VALDOVINOS - GRAL VELASQUEZ,GRAL VELASQUEZ @ ALC CARLOS VALDOVINOS,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7868718.36570838,-3967960.30090854,901,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050667,PICTON,131050107,CAPRICORNIO, ,CAPRICORNIO - PICTON,PICTON @ CAPRICORNIO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7868616.48535662,-3958339.29076262,902,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131060544,PEDRO AGUIRRE CERDA,131060281,HIPOLITO VILLEGAS, ,HIPOLITO VILLEGAS - PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA @ HIPOLITO VILLEGAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7868560.0587889,-3971276.40911414,903,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050425,LOS CAROLINOS,131050377,LEON XIII, ,LEON XIII - LOS CAROLINOS,LOS CAROLINOS @ LEON XIII,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7868454.03670061,-3954396.62404878,904,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060564,PORTALES,131060393,LAS SOPHORAS, ,LAS SOPHORAS - PORTALES,PORTALES @ LAS SOPHORAS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7868381.11516731,-3952908.65517649,905,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131260231,MAPOCHO,131010014,AGUIRRE, ,AGUIRRE - MAPOCHO,MAPOCHO @ AGUIRRE,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7868377.47929707,-3946050.72624078,906,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131040343,INDEPENDENCIA,131040665,QUILICURA, ,INDEPENDENCIA - QUILICURA,INDEPENDENCIA @ QUILICURA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7868369.36190991,-3970406.04462727,907,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131050243,GRAN AVDA JOSE MIGUEL CARRERA,131050137,CLAUDIO ARRAU, ,CLAUDIO ARRAU - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ CLAUDIO ARRAU,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7868233.12539754,-3953134.88474822,908,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131260241,MARTINEZ DE ROZAS,131010464,PATRICIO LYNCH, ,MARTINEZ DE ROZAS - PATRICIO LYNCH,MARTINEZ DE ROZAS @ PATRICIO LYNCH,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7868172.16054936,-3948886.10074073,909,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040098,BAJOS DE JIMENEZ,131040007,14 DE LA FAMA, ,14 DE LA FAMA - BAJOS DE JIMENEZ,BAJOS DE JIMENEZ @ 14 DE LA FAMA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7868171.8490006,-3944133.76277859,910,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO, , ,2001,- AMERICO VESPUCIO,2001 AMERICO VESPUCIO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7868155.53814112,-3972656.61428708,911,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050165,DIEGO DE SEVILLA,131050386,LO BLANCO, ,DIEGO DE SEVILLA - LO BLANCO,DIEGO DE SEVILLA @ LO BLANCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7868142.91701217,-3971071.05831035,912,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050390,LO MARTINEZ, , ,449,- LO MARTINEZ,449 LO MARTINEZ,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7868121.32013517,-3952925.31887164,913,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131260231,MAPOCHO,131010407,MATUCANA, ,MAPOCHO - MATUCANA,MAPOCHO @ MATUCANA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7868077.52670984,-3922374.49267878,914,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,133010306,INMACULADA CONCEPCION,133010022,ACONCAGUA, ,ACONCAGUA - INMACULADA CONCEPCION,INMACULADA CONCEPCION @ ACONCAGUA,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7868075.78025474,-3942134.93565883,915,1,HUECHURABA,2016,1,13107,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070125,GUANACO NORTE, , ,1750,- GUANACO NORTE,1750 GUANACO NORTE,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7868038.74069015,-3954061.74127998,916,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010132,COMPANIA,131010407,MATUCANA, ,COMPANIA - MATUCANA,COMPANIA @ MATUCANA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7867954.40948409,-3953498.24365212,917,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010560,ROSAS,131010120,CHACABUCO, ,CHACABUCO - ROSAS,ROSAS @ CHACABUCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7867917.42828483,-3966225.68401743,918,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131090022,AMERICO VESPUCIO, , ,1313,- AMERICO VESPUCIO,1313 AMERICO VESPUCIO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7867916.35958846,-3971159.31583185,919,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050390,LO MARTINEZ, , ,575,- LO MARTINEZ,575 LO MARTINEZ,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7867896.76905749,-3961578.87192459,920,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131210154,CLOTARIO BLEST,131210548,VECINAL, ,CLOTARIO BLEST - VECINAL,CLOTARIO BLEST @ VECINAL,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7867880.91631086,-3972791.22772365,921,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050602,MARTIN DE SOLIS,131050386,LO BLANCO, ,LO BLANCO - MARTIN DE SOLIS,MARTIN DE SOLIS @ LO BLANCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7867851.14868697,-3922847.61692197,922,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010294,GRAL SAN MARTIN, , ,261,- GRAL SAN MARTIN,261 GRAL SAN MARTIN,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7867807.28087837,-3953866.35273336,923,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010115,CATEDRAL,131010287,HERRERA, ,CATEDRAL - HERRERA,CATEDRAL @ HERRERA,CONCRETO,0,0,2,0,BICICLETA,PARTICULAR
-7867791.16854113,-3957944.74131032,924,1,ESTACION CENTRAL,2016,1,13106,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131060652,RAMON SUBERCASEAUX,131060691,SANTIAGO WATT, ,RAMON SUBERCASEAUX - SANTIAGO WATT,RAMON SUBERCASEAUX @ SANTIAGO WATT,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7867780.68971042,-3952069.98818273,925,1,QUINTA NORMAL,2016,1,13126,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010407,MATUCANA,131260097,COST SUR, ,COST SUR - MATUCANA,MATUCANA @ COST SUR,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7867715.59573982,-3945224.48623179,926,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131040160,CARD JOSE MARIA CARO,131040353,ISABEL CARRERA, ,CARD JOSE MARIA CARO - ISABEL CARRERA,CARD JOSE MARIA CARO @ ISABEL CARRERA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7867694.28378177,-3952412.58029932,927,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010215,ESPERANZA,131010682,YUNGAY, ,ESPERANZA - YUNGAY,ESPERANZA @ YUNGAY,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7867689.39560962,-3955219.85786034,928,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010566,SAN ALFONSO, ,LIBER BERNARDO O`HIGGINS - SAN ALFONSO,LIBER BERNARDO O`HIGGINS @ SAN ALFONSO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7867657.27355002,-3954293.46982996,929,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010493,PORTALES,131010382,MAIPU, ,MAIPU - PORTALES,PORTALES @ MAIPU,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7867624.88068725,-3922467.96102831,930,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010306,INMACULADA CONCEPCION, , ,47,- INMACULADA CONCEPCION,47 INMACULADA CONCEPCION,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7867610.30597133,-3953470.13827438,931,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010215,ESPERANZA,131010560,ROSAS, ,ESPERANZA - ROSAS,ESPERANZA @ ROSAS,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
