X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7863277.54283223,-3950022.87850556,856,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270248,EL SALTO,131270227,DR OSTORNOL,0,0,1,1,0,BICICLETA,0,1,1,0,3
-7863275.11606734,-3969151.7395905,857,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131310263,PEDRO AGUIRRE CERDA,131310136,GABRIELA MISTRAL,0,0,0,2,0,BICICLETA,0,0,2,0,1
-7863250.46993208,-3969010.01292628,858,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310263,PEDRO AGUIRRE CERDA,131310124,ESPERANZA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863237.57913505,-3968206.57185622,859,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310264,PEDRO AGUIRRE CERDA,131310310,QUINTIN ROMERO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863209.63794285,-3954609.84780115,860,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010494,PORTUGAL, , ,241,0,0,0,1,BICICLETA,0,0,0,1,1
-7863198.50599377,-3949887.52055336,861,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270248,EL SALTO,131270613,NICOLAS DE GARNICA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863195.16640905,-3957844.98832487,862,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010106,CARMEN,131010263,GRAL GANA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863192.60606077,-3954506.58798297,863,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010494,PORTUGAL, , ,198,0,1,0,0,BICICLETA,0,1,0,0,1
-7863190.9362684,-3961577.07826618,864,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290256,ING BUDGE,131290162,DIEGO DE MEZA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863174.79494224,-3961264.97908941,865,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131290438,PDTE SALVADOR ALLENDE,131290569,SAN GREGORIO,0,0,0,0,1,BICICLETA,0,0,0,1,2
-7863168.78368974,-3944826.40154733,866,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070365,RECOLETA,131070323,PARGUA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863165.44410501,-3952804.80144145,867,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131270682,PIO NONO,131270059,ANTONIA LOPEZ DE BELLO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7863157.76306014,-3954669.34935514,868,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010494,PORTUGAL,131010398,MARIN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863142.51228991,-3960619.31562979,869,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290569,SAN GREGORIO,131290387,MATTA VIAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863139.15044129,-3952967.39215306,870,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230429,PIO NONO, , ,2655,0,0,0,1,BICICLETA,0,0,0,1,1
-7863120.59348217,-3949740.42892676,871,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270248,EL SALTO,131270652,PATRIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863095.75810378,-3955023.16312003,872,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010494,PORTUGAL, , ,551,0,0,0,1,BICICLETA,0,0,0,1,1
-7863094.97886734,-3953361.05281208,873,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA,131230429,PIO NONO,0,0,0,0,3,BICICLETA,0,0,0,3,3
-7863088.18837839,-3953424.68326966,874,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010416,MERCED,131010667,VICUNA MACKENNA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7863065.25656329,-3953485.64611166,875,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA,131230437,PROVIDENCIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7863051.67558542,-3965855.34205588,876,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110612,STA ROSA, , ,7866,0,0,1,0,BICICLETA,0,0,1,0,1
-7863020.17216953,-3953480.0433863,877,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA, , ,100,0,0,0,1,BICICLETA,0,0,0,1,1
-7862993.9007697,-3966897.67709143,878,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131310349,STA ROSA,131310104,DONIHUE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862987.11028076,-3953861.70190119,879,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA,131230196,EULOGIA SANCHEZ,0,0,0,0,3,BICICLETA,0,0,0,2,2
-7862987.11028076,-3945711.13800093,880,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131070325,PDTE SALVADOR ALLENDE,131070371,REP DE ESTADOS UNIDOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862985.32916892,-3966835.57505838,881,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110612,STA ROSA,131110588,SAN GREGORIO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7862974.30853932,-3949468.78774093,882,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131270248,EL SALTO,131270561,MAIPO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7862962.3973538,-3943683.2892412,883,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131070267,LOS MANZANOS,131070272,LOS NISPEROS,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7862960.72756145,-3967312.90120404,884,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110612,STA ROSA,131110249,IGNACIO SERRANO,0,0,1,0,0,BICICLETA,0,0,0,0,1
-7862957.38797671,-3961278.19440974,885,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290438,PDTE SALVADOR ALLENDE,131290276,JUAN GRIEGO,0,0,1,0,1,BICICLETA,0,1,0,0,1
-7862953.9370725,-3957624.13312339,886,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010609,SIERRA BELLA,131010437,NUBLE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862938.68630227,-3963890.7195354,887,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290064,BERLIOZ,131290289,LA CASTRINA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862935.23539806,-3957286.65317003,888,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010409,MAULE,131010349,LIRA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862934.45616161,-3954030.19059758,889,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA, , ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862917.42427953,-3954098.36051372,890,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA,131230450,RANCAGUA,0,0,0,0,2,BICICLETA,0,0,0,2,2
-7862897.0528127,-3944022.50565733,891,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070365,RECOLETA,131070241,LOS CIRUELOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862861.43057565,-3956004.34582317,892,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131010494,PORTUGAL,131010385,MANUEL ANTONIO MATTA,0,0,1,0,1,BICICLETA,0,1,0,1,1
-7862858.87022737,-3943926.40443942,893,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131070365,RECOLETA,131070289,LOS POMELOS,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7862857.97967144,-3960551.50770868,894,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290384,MATEO DE TORO Y ZAMBRANO,131290012,ALC PEDRO ALARCON,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862852.07973842,-3953444.9597154,895,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230437,PROVIDENCIA, , ,93,0,1,0,0,BICICLETA,0,1,0,0,1
-7862846.98130576,-3955441.16292931,896,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010551,ROJAS,131010544,RIQUELME,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862846.95904185,-3968210.17819989,897,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310349,STA ROSA,131310372,VICUNA MACKENNA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862845.2892495,-3962547.73654903,898,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131290276,JUAN GRIEGO,131290333,LLICO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862786.62387784,-3953080.12252008,899,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230064,BELLAVISTA, , ,217,0,0,1,0,BICICLETA,0,0,1,0,1
-7862774.71269233,-3954614.91742837,900,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230516,VICUNA MACKENNA, , ,328,0,0,0,1,BICICLETA,0,0,0,1,1
-7862750.11108486,-3954523.79788868,901,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230378,MARIN, , ,14,0,0,0,1,BICICLETA,0,0,0,1,1
-7862731.40941041,-3943568.93089396,902,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131070365,RECOLETA,131070134,JACARANDA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862728.84906212,-3954837.31615491,903,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010621,STA ISABEL,131010667,VICUNA MACKENNA,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7862714.48884781,-3954897.3525366,904,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA,131230006,ALARIFE GAMBOA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862712.70773595,-3956700.72382086,905,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010494,PORTUGAL,131010664,VICTORIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862674.52515062,-3960815.26673987,906,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290345,LOS COPIHUES,131290018,ALVAREZ DE TOLEDO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862661.83472866,-3955109.61699681,907,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230516,VICUNA MACKENNA,131230023,ALMTE GRAU,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862640.57270593,-3954007.24504097,908,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230221,GRAL BUSTAMANTE,131230450,RANCAGUA,0,0,1,0,1,BICICLETA,0,1,0,0,2
-7862632.11242462,-3969611.92912178,909,2018,1,13131,SAN RAMON,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310349,STA ROSA,131310368,VENANCIA LEIVA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862616.75033489,-3960564.32177353,910,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290439,PEDRO ALARCON,131290345,LOS COPIHUES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7862615.33657736,-3960818.99091097,911,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131290160,DEPARTAMENTAL,131290018,ALVAREZ DE TOLEDO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862598.66091763,-3954422.7534284,912,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230221,GRAL BUSTAMANTE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862588.69782321,-3954522.86401718,913,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230378,MARIN,131230221,GRAL BUSTAMANTE,0,0,1,0,1,BICICLETA,0,1,0,1,1
-7862573.44705297,-3953098.39745519,914,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230489,STA MARIA,131230096,CARLOS WALKER MARTINEZ,0,0,1,0,0,BICICLETA,0,0,0,0,1
-7862553.07558616,-3954804.22957103,915,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230221,GRAL BUSTAMANTE,131230486,STA ISABEL,0,0,1,0,2,BICICLETA,0,1,0,2,3
-7862522.46272619,-3970666.36000417,916,2018,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131120761,STA ROSA,131120517,OBSERVATORIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862511.4420966,-3965890.06278416,917,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110170,COMBARBALA,131110405,LOS VILOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7862509.77230424,-3948501.89282097,918,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270306,GAC OVALLE,131270668,PEDRO DONOSO VERGARA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7862485.94993321,-3953925.8687244,919,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230478,SEMINARIO, , ,94,0,0,1,1,BICICLETA,0,0,1,0,1
-7862481.1631951,-3953360.91941526,920,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230401,OBPO PEREZ DE ESPINOZA,131230478,SEMINARIO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862471.58971889,-3966201.35213144,921,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110623,TOME,131110405,LOS VILOS,0,0,1,0,1,BICICLETA,0,1,0,0,1
-7862448.65790379,-3957501.89725396,922,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010459,PADRE ORELLANA, , ,1770,0,0,0,2,BICICLETA,0,0,0,1,1
-7862448.65790379,-3955836.49550693,923,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200733,VICUNA MACKENNA, , ,1048,0,0,0,1,BICICLETA,0,0,0,1,1
-7862430.37924341,-3960329.14590175,924,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290360,MAGDALENA,131290310,LAS INDUSTRIAS,0,0,1,0,1,BICICLETA,0,1,0,1,1
-7862425.45892192,-3960891.96621932,925,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,LAS INDUSTRIAS,131290475,PROGRESO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862423.94497684,-3966504.90405161,926,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110405,LOS VILOS,131110046,3 NORTE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862407.02441424,-3960745.58892093,927,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290310,LAS INDUSTRIAS,131290184,EL PINAR,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7862406.13385831,-3952895.90744946,928,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230087,CAPELLAN ABARZUA,131230201,FERNANDO MANTEROLA,0,0,0,1,0,BICICLETA,0,0,0,0,1
-7862320.4178504,-3953192.57385565,929,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230115,CONDELL,131230437,PROVIDENCIA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7862271.9938719,-3964231.46338253,930,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290334,LO OVALLE,131290320,LATINOAMERICA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862211.65870789,-3961896.92859705,931,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,LAS INDUSTRIAS,131290621,URETA COX,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7862200.63807831,-3953081.18966877,932,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA, , ,540,0,0,0,1,BICICLETA,0,0,0,1,1
-7862198.07773001,-3975217.69655977,933,2018,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131120761,STA ROSA,131120531,PAICAVI,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862180.26661149,-3953117.73957124,934,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230437,PROVIDENCIA, , ,525,0,0,0,1,BICICLETA,0,0,0,1,1
-7862166.68563361,-3954125.84204162,935,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230205,FRANCISCO BILBAO, , ,407,0,0,0,1,BICICLETA,0,0,0,0,1
-7862144.53305495,-3962489.12895675,936,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,LAS INDUSTRIAS,131290333,LLICO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862140.3029143,-3976742.2033957,937,2018,1,13112,LA PINTANA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120761,STA ROSA,131120082,CAMINO EL MARISCAL,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862135.18221772,-3963477.22061577,938,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290625,VARAS MENA,131290063,BENOZZO GOZZOLI,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862107.24102553,-3965117.28419428,939,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110609,STA ANA, , ,464,0,0,0,1,BICICLETA,0,0,0,1,1
-7862103.18899607,-3953013.51929633,940,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,PROVIDENCIA,131230472,SALVADOR,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862100.45053659,-3957512.57282426,941,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010667,VICUNA MACKENNA,131010437,NUBLE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862095.32984001,-3963463.86926672,942,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290614,TOMAS DE CAMPANELLA,131290625,VARAS MENA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862091.09969937,-3954094.35835492,943,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230250,ITALIA,131230205,FRANCISCO BILBAO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7862089.71933769,-3948014.26222342,944,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270486,LAS TORRES,131270248,EL SALTO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862068.85806511,-3947804.7277749,945,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131270520,LOS CARDENALES,131270486,LAS TORRES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862062.15663176,-3962270.7215043,946,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290465,PIRAMIDE,131290407,NICANOR DE LA SOTTA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862034.78316897,-3952761.72975843,947,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230035,ANDRES BELLO,131230136,DEL ARZOBISPO,0,0,0,0,3,BICICLETA,0,0,0,3,3
-7862033.60318237,-3952763.74394629,948,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230035,ANDRES BELLO,131230055,ARZ CASANOVA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7862032.81281399,-3947716.32844082,949,2018,1,13122,PEÑALOLEN,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131220053,AMERICO VESPUCIO,131220675,LAS TORRES,0,0,1,0,1,BICICLETA,0,1,0,1,2
-7861998.48188302,-3957662.83252161,950,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200733,VICUNA MACKENNA, , ,1906,0,0,0,1,BICICLETA,0,0,0,1,1
-7861969.65013491,-3952833.34702422,951,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230437,PROVIDENCIA,131230183,ELIODORO YANEZ,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7861969.1714611,-3952833.42705866,952,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230136,DEL ARZOBISPO,131230437,PROVIDENCIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7861944.15797152,-3952284.32376451,953,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131230064,BELLAVISTA,131230208,FRANCISCO PUELMA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7861940.70706731,-3947767.34130758,954,2018,1,13127,RECOLETA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131270046,AMERICO VESPUCIO,131270248,EL SALTO,0,0,0,0,1,BICICLETA,0,0,0,1,2
-7861899.07357775,-3958121.89733111,955,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290636,VICUNA MACKENNA,131290114,CELIA SOLAR,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7861898.29434132,-3953818.47954303,956,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230450,RANCAGUA,131230472,SALVADOR,0,0,2,0,1,BICICLETA,0,2,0,1,4
-7861897.40378539,-3968875.10037672,957,2018,1,13111,LA GRANJA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131110289,JOAQUIN EDWARDS BELLO,131110114,BENJAMIN SUBERCASEAUX,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7861891.50385237,-3958547.08233126,958,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131290559,RODRIGO DE ARAYA,131290607,TCHAICOVSKY,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7861884.71336344,-3952544.82645291,959,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230245,HUELEN,131230035,ANDRES BELLO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7861844.74966623,-3954036.32720763,960,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230472,SALVADOR,131230205,FRANCISCO BILBAO,0,0,0,0,0,BICICLETA,0,0,0,0,1
